Row ID;Order ID;Data da Venda;Prioridade;Quantidade;Valor da Venda;Desconto;Forma de Envio;Lucro;Preço Unitário;Custo de Envio;Nome do Cliente;Cidade;CEP;Estado;Região;País;Segmento do Cliente;Categoria do Produto;Sub-Categoria do Produto;Nome do Produto;Embalagem;Margem;Data de Envio
7182;51266;25/03/09;Não Especificada;11;1610,29;0,04;Aéreo Normal;221,38;150,98;13,99;Michael Grace;Cachoeira do Sul;29483;Rio Grande do Sul;Sul;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Canon MP41DH Printing Calculator;Medium Box;0,38;27/03/09
7185;51266;25/03/09;Não Especificada;46;1605,22;0,05;Aéreo Rápido;230,03;34,99;7,73;Michael Grace;Cachoeira do Sul;29483;Rio Grande do Sul;Sul;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Hunt Boston® Vacuum Mount KS Pencil Sharpener;Small Box;0,59;27/03/09
7228;51554;26/03/09;Média;29;606,91;0,09;Aéreo Normal;-271,77;20,89;11,52;Liz Pelletier;Cachoeira do Sul;28079;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Iris® 3-Drawer Stacking Bin, Black;Small Box;0,83;27/03/09
1128;8257;22/03/09;Baixa;18;881,32;0,02;Aéreo Normal;373,67;48,04;5,09;David Philippe;Anápolis;55372;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 1910;Small Box;0,37;26/03/09
4376;31174;26/03/09;Não Especificada;20;4520,6;0,07;Aéreo Normal;1944,38;225,04;11,79;Muhammed Yedwab;Porto Alegre;23701;Rio Grande do Sul;Sul;Brasil;Consumidor;Material de Escritório;Eletrodomésticos;Holmes Harmony HEPA Air Purifier for 17 x 20 Room;Medium Box;0,42;26/03/09
5313;37794;24/03/09;Baixa;6;60,67;0,08;Aéreo Normal;10,29;9,48;7,29;Michael Oakman;Maringá;33971;Paraná;Sul;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;Small Pack;0,45;26/03/09
5451;38721;24/03/09;Crítica;17;107,56;0,1;Aéreo Normal;-25,00;6,64;54,95;Troy Staebel;Belo Horizonte;01760;Minas Gerais;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;Small Pack;0,37;26/03/09
7184;51266;25/03/09;Não Especificada;23;278,83;0,03;Aéreo Normal;35,16;12,28;4,86;Michael Grace;Cachoeira do Sul;29483;Rio Grande do Sul;Sul;Brasil;Corporativo;Material de Escritório;Papel;Xerox 1933;Small Box;0,38;26/03/09
276;1892;25/03/09;Baixa;9;64,29;0,01;Aéreo Normal;-18,85;6,48;5,4;Joe Kamberova;São Paulo;19057;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 207;Small Box;0,37;25/03/09
1400;10148;25/03/09;Baixa;27;14357,85;0,02;Transporte Rodoviário;3309,55;500,98;41,44;Christopher Martinez;João Pessoa;80229;Paraíba;Nordeste;Brasil;Pequenas Empresas;Mobiliário;Estantes;DMI Eclipse Executive Suite Bookcases;Jumbo Box;0,66;25/03/09
1840;13252;22/03/09;Não Especificada;44;7312,86;0,03;Transporte Rodoviário;1279,37;160,98;30;Pamela Stobb;São Paulo;10562;São Paulo;Sudeste;Brasil;Consumidor;Mobiliário;Cadeiras;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,62;25/03/09
4562;32451;24/03/09;Não Especificada;42;580,56;0,1;Aéreo Normal;163,63;14,28;2,99;Nat Carroll;Formosa;76541;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Avery Premier Heavy-Duty Binder with Round Locking Rings;Small Box;0,39;25/03/09
4789;34017;23/03/09;Alta;28;435,39;0,01;Aéreo Normal;-48,97;14,98;7,69;Paul Prost;Formosa;57103;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Super Decoflex Portable Personal File;Small Box;0,57;25/03/09
5452;38721;24/03/09;Crítica;15;1386,69;0,05;Aéreo Normal;363,00;90,48;19,99;Troy Staebel;Belo Horizonte;02563;Minas Gerais;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Envelopes;Tyvek® Side-Opening Peel & Seel® Expanding Envelopes;Small Box;0,4;25/03/09
6161;43650;23/03/09;Não Especificada;7;88,59;0,05;Aéreo Normal;-26,29;11,97;5,81;William Brown;Florianópolis;31204;Santa Catarina;Sul;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Staples SlimLine Pencil Sharpener;Small Pack;0,6;25/03/09
7057;50338;23/03/09;Não Especificada;36;551,44;0;Aéreo Normal;28,70;13,99;7,51;Liz Price;Anápolis;48135;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Sharp EL500L Fraction Calculator;Medium Box;0,39;25/03/09
7183;51266;25/03/09;Não Especificada;30;617,51;0,01;Aéreo Normal;98,10;18,97;9,03;Michael Grace;Cachoeira do Sul;29483;Rio Grande do Sul;Sul;Brasil;Corporativo;Material de Escritório;Papel;Computer Printout Paper with Letter-Trim Perforations;Small Box;0,37;25/03/09
8034;57382;23/03/09;Média;25;106,04;0,09;Aéreo Normal;16,90;4,55;1,49;George Ashbrook;Novo Gama;75901;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Capas e Acessórios;Presstex Flexible Ring Binders;Small Box;0,35;25/03/09
8035;57382;23/03/09;Média;45;452,93;0,07;Aéreo Rápido;20,14;9,78;5,76;George Ashbrook;Novo Gama;76063;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Envelopes;"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box";Small Box;0,35;25/03/09
8039;57415;24/03/09;Média;6;101,52;0,02;Aéreo Normal;-16,37;15,42;5,41;Tamara Chand;Novo Gama;78660;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Armazenamento e Organização;Decoflex Hanging Personal Folder File;Small Box;0,59;25/03/09
8200;58628;24/03/09;Média;23;2527,792;0,09;Transporte Rodoviário;-335,32;138,75;52,42;Dionis Lloyd;São Vicente;11727;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mesas;Balt Split Level Computer Training Table;Jumbo Box;0,74;25/03/09
989;7136;22/03/09;Alta;17;642,9;0,07;Aéreo Normal;88,72;39,48;1,99;Lena Cacioppo;Cuiabá;51503;Mato Grosso;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;80 Minute CD-R Spindle, 100/Pack - Staples;Small Pack;0,54;24/03/09
990;7136;22/03/09;Alta;9;47,28;0;Aéreo Normal;17,05;4,91;0,5;Lena Cacioppo;Cuiabá;51503;Mato Grosso;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Etiquetas;Avery 493;Small Box;0,36;24/03/09
1539;11077;20/03/09;Baixa;30;4620,05;0,06;Transporte Rodoviário;-229,68;160,98;35,02;Charles Crestani;Recife;95051;Pernambuco;Nordeste;Brasil;Consumidor;Mobiliário;Estantes;Rush Hierlooms Collection Rich Wood Bookcases;Jumbo Box;0,72;24/03/09
1841;13252;22/03/09;Não Especificada;39;605,16;0,09;Aéreo Normal;154,65;15,98;4;Pamela Stobb;São Paulo;10562;São Paulo;Sudeste;Brasil;Consumidor;Tecnologia;Periféricos;Logitech Access Keyboard;Small Box;0,37;24/03/09
5550;39301;22/03/09;Média;4;33,54;0,08;Aéreo Normal;-29,49;6,84;8,37;Kelly Williams;Natal;84020;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Material de Escritório;Tesouras, réguas e aparadores;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";Small Pack;0,58;24/03/09
6160;43650;23/03/09;Não Especificada;3;1759,65;0,06;Aéreo Normal;-2213,75;599,99;24,49;William Brown;Florianópolis;31204;Santa Catarina;Sul;Brasil;Corporativo;Tecnologia;Copiadoras e fax;Canon PC1080F Personal Copier;Large Box;0,5;24/03/09
6862;48900;22/03/09;Não Especificada;27;337,61;0,03;Aéreo Normal;15,61;12,28;6,35;Jack O'Briant;Barros Cassal;38701;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Material de Escritório;Papel;Staples Premium Bright 1-Part Blank Computer Paper;Small Box;0,38;24/03/09
1047;7719;21/03/09;Baixa;37;522,62;0,02;Aéreo Normal;34,52;13,48;4,51;Tony Sayre;Feira de Santana;98273;Bahia;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Tenex Personal Project File with Scoop Front Design, Black;Small Box;0,59;23/03/09
4788;34017;23/03/09;Alta;20;103,39;0,05;Aéreo Rápido;29,17;4,84;0,71;Paul Prost;Formosa;57103;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;*Staples* Highlighting Markers;Wrap Bag;0,52;23/03/09
5010;35744;21/03/09;Não Especificada;44;2587,53;0,02;Aéreo Normal;401,85;55,94;6,55;Tonja Turnell;Feira de Santana;98037;Bahia;Nordeste;Brasil;Consumidor;Tecnologia;Periféricos;Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum;Small Box;0,68;23/03/09
5551;39301;22/03/09;Média;16;2232,66;0,1;Aéreo Rápido;-521,09;152,48;4;Kelly Williams;Brasília;66801;Distrito Federal;Centro-Oeste;Brasil;Corporativo;Tecnologia;Periféricos;Adesso Programmable 142-Key Keyboard;Small Box;0,79;23/03/09
6863;48900;22/03/09;Não Especificada;42;636,34;0,08;Aéreo Normal;-99,26;15,14;4,53;Jack O'Briant;Barros Cassal;38701;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Material de Escritório;Armazenamento e Organização;Eldon® Gobal File Keepers;Small Box;0,81;23/03/09
7795;55776;22/03/09;Não Especificada;32;4856,1;0,01;Transporte Rodoviário;1096,64;145,45;17,85;Dean Braden;Novo Gama;76028;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Panasonic KX-P1150 Dot Matrix Printer;Jumbo Drum;0,56;23/03/09
361;2530;20/03/09;Média;9;23,46;0,06;Aéreo Normal;4,58;2,61;0,5;Rob Haberlin;Cuiabá;50158;Mato Grosso;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Etiquetas;Avery 479;Small Box;0,39;22/03/09
853;6116;20/03/09;Média;6;9620,82;0,04;Aéreo Normal;-1759,58;1637,53;24,49;Barry Weirich;Palmas;60130;Tocantins;Norte;Brasil;Corporativo;Material de Escritório;Tesouras, réguas e aparadores;High Speed Automatic Electric Letter Opener;Medium Box;0,81;22/03/09
1127;8257;22/03/09;Baixa;5;7486,09;0,05;Transporte Rodoviário;-2561,32;1500,97;29,7;David Philippe;Anápolis;55372;Goiás;Centro-Oeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Epson DFX5000+ Dot Matrix Printer;Jumbo Drum;0,57;22/03/09
1933;13825;21/03/09;Alta;30;186,79;0,09;Aéreo Normal;-88,60;6,48;6,35;Christopher Conant;Feira de Santana;98408;Bahia;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 200;Small Box;0,37;22/03/09
3710;26470;21/03/09;Alta;41;18081,76;0,03;Aéreo Normal;8822,28;420,98;19,99;Harold Ryan;São Paulo;43081;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;GBC DocuBind 200 Manual Binding Machine;Small Box;0,35;22/03/09
4190;29766;21/03/09;Média;13;89061,05;0;Aéreo Normal;27220,69;6783,02;24,49;Emily Phan;Jandaia do Sul;35756;Paraná;Sul;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Polycom ViewStation™ ISDN Videoconferencing Unit;Large Box;0,39;22/03/09
5359;38084;20/03/09;Não Especificada;11;100,36;0,02;Aéreo Normal;18,41;9,11;2,15;Victoria Wilson;Goianésia;53214;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""";Wrap Bag;0,4;22/03/09
5360;38084;20/03/09;Não Especificada;33;404,91;0,06;Aéreo Normal;65,63;12,64;4,98;Victoria Wilson;Goianésia;53095;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;Nu-Dell Executive Frame;Small Pack;0,48;22/03/09
3282;23429;19/03/09;Crítica;19;1063,35;0,07;Aéreo Rápido;107,08;65,99;5,26;Beth Thompson;São Paulo;19026;São Paulo;Sudeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;8860;Small Box;0,56;21/03/09
4191;29766;21/03/09;Média;40;6636,664;0,08;Aéreo Normal;1623,70;205,99;8,99;Emily Phan;Jandaia do Sul;35756;Paraná;Sul;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;TimeportP7382;Small Box;0,56;21/03/09
852;6116;20/03/09;Média;7;150,77;0,01;Aéreo Normal;-72,23;19,98;4;Barry Weirich;Belo Horizonte;01007;Minas Gerais;Sudeste;Brasil;Corporativo;Tecnologia;Periféricos;Belkin 105-Key Black Keyboard;Small Box;0,68;20/03/09
1358;9894;18/03/09;Alta;16;5403,75;0,08;Transporte Rodoviário;103,83;355,98;58,92;Eric Barreto;Belo Horizonte;01776;Minas Gerais;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;Jumbo Drum;0,64;20/03/09
2668;19299;18/03/09;Não Especificada;10;29,23;0,05;Aéreo Normal;8,10;2,88;0,5;Brendan Murry;Recife;93727;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Etiquetas;Avery 49;Small Box;0,36;20/03/09
4489;31941;18/03/09;Média;7;53,55;0,07;Aéreo Normal;-43,50;6,48;9,68;Kimberly Carter;Cuiabá;52732;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1993;Small Box;0,36;20/03/09
6091;43140;18/03/09;Crítica;23;130,16;0,1;Aéreo Normal;-49,53;5,98;5,14;Marc Harrigan;Anápolis;48310;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1974;Small Box;0,36;20/03/09
6901;49216;19/03/09;Alta;29;374,67;0;Aéreo Rápido;30,63;12,28;6,35;Noah Childs;Campo Grande;46321;Mato Grosso do Sul;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Staples Premium Bright 1-Part Blank Computer Paper;Small Box;0,38;20/03/09
7543;53920;18/03/09;Crítica;18;433,31;0,05;Transporte Rodoviário;-815,79;20,98;53,03;Anna Chung;Maceió;85335;Alagoas;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Tennsco Lockers, Gray;Jumbo Drum;0,78;20/03/09
1987;14176;12/03/09;Baixa;39;1233,4775;0,01;Aéreo Normal;453,80;35,99;5,99;Resi Polking;Aracajú;83605;Sergipe;Nordeste;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;Accessory41;Wrap Bag;0,38;19/03/09
2314;16676;19/03/09;Alta;39;936,802;0,07;Aéreo Normal;-12,08;28,99;8,59;Sally Hughsby;São Paulo;44039;São Paulo;Sudeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp;Medium Box;0,56;19/03/09
3281;23429;19/03/09;Crítica;28;154,61;0,06;Aéreo Normal;-82,82;5,34;5,63;Beth Thompson;São Paulo;19026;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;"Pressboard Data Binder, Crimson, 12"" X 8 1/2""";Small Box;0,39;19/03/09
3323;23751;18/03/09;Média;44;10364,36;0,01;Transporte Rodoviário;1049,03;220,98;64,66;Ricardo Block;Maceió;85224;Alagoas;Nordeste;Brasil;Corporativo;Mobiliário;Estantes;Bush Cubix Collection Bookcases, Fully Assembled;Jumbo Box;0,62;19/03/09
4488;31941;18/03/09;Média;32;2564,45;0,01;Aéreo Rápido;650,73;78,65;13,99;Kimberly Carter;Cuiabá;52732;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Eletrodomésticos;Honeywell Quietcare HEPA Air Cleaner;Medium Box;0,52;19/03/09
5640;39906;17/03/09;Média;25;82,21;0,04;Aéreo Normal;15,25;3,38;1,09;Sean Christensen;Goianésia;53151;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Avoid Verbal Orders Carbonless Minifold Book;Wrap Bag;0,39;19/03/09
6898;49216;19/03/09;Alta;28;96,71;0,01;Aéreo Normal;-72,44;3,28;3,97;Noah Childs;Novo Gama;77489;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Canetas e materiais de arte;Newell 342;Wrap Bag;0,56;19/03/09
6899;49216;19/03/09;Alta;11;259,69;0,1;Aéreo Normal;-45,82;24,92;12,98;Noah Childs;Campo Grande;46321;Mato Grosso do Sul;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;GBC Standard Therm-A-Bind Covers;Small Box;0,39;19/03/09
6900;49216;19/03/09;Alta;9;2503,86;0,06;Transporte Rodoviário;-172,48;270,97;28,06;Noah Childs;Campo Grande;46321;Mato Grosso do Sul;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Máquinas de Escritório;Epson LQ-570e Dot Matrix Printer;Jumbo Drum;0,56;19/03/09
901;6498;17/03/09;Média;38;336,85;0,01;Aéreo Rápido;-40,76;8,12;2,83;Julie Prescott;Rio de Janeiro;26101;Rio de Janeiro;Sudeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;Imation Neon Mac Format Diskettes, 10/Pack;Small Pack;0,77;18/03/09
1287;9383;16/03/09;Não Especificada;11;82,42;0,07;Aéreo Normal;18,53;7,59;4;John Dryer;Florianópolis;30062;Santa Catarina;Sul;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Master Giant Foot® Doorstop, Safety Yellow;Wrap Bag;0,42;18/03/09
2127;15170;18/03/09;Crítica;19;356,4645;0,01;Aéreo Normal;-9,11;20,99;4,81;Thomas Boland;Formosa;54481;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;1726 Digital Answering Machine;Medium Box;0,58;18/03/09
8049;57476;16/03/09;Alta;17;357,91;0,04;Aéreo Normal;-52,12;21,38;8,99;Michael Stewart;Recife;92236;Pernambuco;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Boston 1730 StandUp Electric Pencil Sharpener;Small Pack;0,59;18/03/09
1333;9733;17/03/09;Não Especificada;39;223,64;0,1;Aéreo Normal;-90,26;5,98;5,35;Gene McClure;Vitória;20746;Espírito Santo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1947;Small Box;0,4;17/03/09
5176;36807;16/03/09;Média;14;211,88;0,1;Aéreo Normal;78,45;15,57;1,39;Daniel Raglin;Eldorado;73064;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Envelopes;Park Ridge™ Embossed Executive Business Envelopes;Small Box;0,38;17/03/09
7507;53573;15/03/09;Não Especificada;6;93,73;0,03;Aéreo Normal;51,14;14,2;5,3;Daniel Byrd;Fortaleza;89502;Ceará;Nordeste;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;Coloredge Poster Frame;Wrap Bag;0,46;17/03/09
8048;57476;16/03/09;Alta;20;1351,43;0,08;Transporte Rodoviário;-550,43;68,81;60;Michael Stewart;Recife;92236;Pernambuco;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Eletrodomésticos;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;Jumbo Drum;0,41;17/03/09
1600;11585;15/03/09;Média;17;281,84;0,1;Aéreo Normal;-99,55;17,98;4;Chuck Sachs;Vitória;04240;Espírito Santo;Sudeste;Brasil;Consumidor;Tecnologia;Periféricos;Belkin 107-key enhanced keyboard, USB/PS/2 interface;Small Box;0,79;16/03/09
1601;11585;15/03/09;Média;2;200,753;0,09;Aéreo Normal;-605,37;125,99;8,99;Chuck Sachs;Belo Horizonte;06614;Minas Gerais;Sudeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;SC7868i;Small Box;0,55;16/03/09
3392;24193;14/03/09;Não Especificada;45;9539,6;0,02;Transporte Rodoviário;-163,63;200,98;55,96;Beth Fritzler;Porto Alegre;37814;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Mobiliário;Estantes;O'Sullivan Living Dimensions 3-Shelf Bookcases;Jumbo Box;0,75;16/03/09
3394;24193;14/03/09;Não Especificada;19;1426,5125;0,04;Aéreo Normal;-175,18;85,99;0,99;Beth Fritzler;Porto Alegre;37814;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;Accessory4;Wrap Bag;0,85;16/03/09
3761;26855;15/03/09;Alta;13;396,04;0,08;Aéreo Normal;230,02;30,93;3,92;Naresj Patel;Formosa;75061;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;Small Pack;0,44;16/03/09
3988;28480;15/03/09;Média;17;30,62;0,01;Aéreo Normal;-1,56;1,76;0,7;Mike Kennedy;Anápolis;55803;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Newell 310;Wrap Bag;0,56;16/03/09
6493;46241;14/03/09;Não Especificada;34;1932,58;0,1;Aéreo Normal;356,48;62,18;10,84;Thea Hudgings;Maringá;33458;Paraná;Sul;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;Deflect-o Glass Clear Studded Chair Mats;Medium Box;0,63;16/03/09
281;1952;15/03/09;Alta;24;7287,55;0,04;Transporte Rodoviário;-715,78;296,18;54,12;Alejandro Grove;São Paulo;44708;São Paulo;Sudeste;Brasil;Corporativo;Mobiliário;Mesas;Hon 94000 Series Round Tables;Jumbo Box;0,76;15/03/09
1052;7776;14/03/09;Média;36;7223,59;0,07;Transporte Rodoviário;1769,81;200,98;23,76;Michelle Moray;Florianópolis;42003;Santa Catarina;Sul;Brasil;Corporativo;Mobiliário;Cadeiras;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;Jumbo Drum;0,58;15/03/09
1884;13542;08/03/09;Baixa;11;3571,84;0,01;Transporte Rodoviário;403,81;300,98;64,73;John Huston;Porto Alegre;27529;Rio Grande do Sul;Sul;Brasil;Consumidor;Mobiliário;Cadeiras;Global Leather and Oak Executive Chair, Black;Jumbo Drum;0,56;15/03/09
3393;24193;14/03/09;Não Especificada;24;109,86;0,02;Aéreo Normal;-63,87;4,28;5,17;Beth Fritzler;Porto Alegre;37814;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1971;Small Box;0,4;15/03/09
4015;28647;14/03/09;Crítica;38;5679,59;0,09;Aéreo Rápido;-1763,75;154,13;69;Carol Triggs;São Paulo;11795;São Paulo;Sudeste;Brasil;Corporativo;Mobiliário;Mesas;Laminate Occasional Tables;Large Box;0,68;15/03/09
1053;7776;14/03/09;Média;6;934,216;0,02;Transporte Rodoviário;-4,34;179,29;29,21;Michelle Moray;Florianópolis;42003;Santa Catarina;Sul;Brasil;Corporativo;Mobiliário;Mesas;Bevis Round Conference Table Top, X-Base;Jumbo Box;0,76;14/03/09
1733;12450;12/03/09;Não Especificada;15;1146,41;0;Aéreo Normal;-88,61;73,98;14,52;Lindsay Castell;Salvador;59715;Bahia;Nordeste;Brasil;Pequenas Empresas;Tecnologia;Periféricos;Keytronic French Keyboard;Small Box;0,65;14/03/09
3274;23398;13/03/09;Média;19;123,1;0,06;Aéreo Normal;-75,44;6,48;7,37;Carol Adams;Vitória;21136;Espírito Santo;Sudeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 210;Small Box;0,37;14/03/09
3806;27111;11/03/09;Alta;11;1064,23;0,06;Aéreo Normal;-127,56;99,99;19,99;Heather Kirkland;Goiânia;60016;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;US Robotics 56K V.92 External Faxmodem;Small Box;0,52;14/03/09
3960;28258;13/03/09;Crítica;25;2493,24;0,03;Aéreo Normal;293,66;99,99;19,99;Denny Blanton;São Paulo;43017;São Paulo;Sudeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;US Robotics 56K V.92 External Faxmodem;Small Box;0,52;14/03/09
5213;37095;10/03/09;Baixa;3;18888;0,09;Aéreo Normal;-14140,70;6783,02;24,49;Roy Phan;Feira de Santana;98198;Bahia;Nordeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Polycom ViewStation™ ISDN Videoconferencing Unit;Large Box;0,39;14/03/09
